CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
3	ENSG00000178035.11	IMPDH2	49024324	49029315	84	-0.7382552599151636
2	ENSG00000178162.8	FAR2P2	130416754	130428176	119	0.618068934395776
5	ENSG00000178175.11	ZNF366	72442651	72507727	621	-0.5221685815466823
19	ENSG00000178229.7	ZNF543	57320508	57330776	620	-0.5106500531598273
6	ENSG00000178233.17	TMEM151B	44270465	44307506	509	-0.21466837873715625
2	ENSG00000178295.14	GEN1	17753857	17788941	495	1.1712296144783874
11	ENSG00000178301.3	AQP11	77589390	77610355	388	-0.2376441077983576
17	ENSG00000178307.9	TMEM11	21197279	21214624	365	-0.669726715744499
4	ENSG00000178343.4	SHISA3	42397838	42402487	469	-0.32358243915568274
7	ENSG00000178397.12	FAM220A	6329408	6348981	536	-0.4749805804593641
17	ENSG00000178404.9	CEP295NL	78890579	78903215	146	-0.304092333491898
3	ENSG00000178467.17	P4HTM	48989988	49007061	369	-0.6157111020505911
19	ENSG00000178531.5	CTXN1	7924484	7926166	423	-0.6741151262243448
13	ENSG00000178695.5	KCTD12	76880165	76886390	717	0.3829676606240023
15	ENSG00000178718.6	RPP25	74954415	74957218	287	-0.5812662576778463
2	ENSG00000178752.15	ERFE	238159007	238168875	300	0.13841902143945514
15	ENSG00000178761.14	FAM219B	74902219	74907121	268	-0.5643602060482845
8	ENSG00000178860.8	MSC	71841548	71844468	518	0.40900511531279865
5	ENSG00000178913.7	TAF7	141260294	141320821	256	-0.3652511294015378
19	ENSG00000178951.8	ZBTB7A	4044363	4066945	402	-0.5132861342831873
17	ENSG00000178999.12	AURKB	8204732	8210598	356	-0.6851589937623631
17	ENSG00000179136.6	LINC00670	12549781	12642854	221	-0.6029546403685164
1	ENSG00000179178.10	TMEM125	43269993	43274002	367	-0.5213577859517856
4	ENSG00000179299.16	NSUN7	40749896	40809985	689	-0.035013404198414866
11	ENSG00000179431.6	FJX1	35618418	35620868	228	-0.7296789120247839
14	ENSG00000179476.7	C14orf28	44897294	44907257	40	-0.6486324244606951
8	ENSG00000179832.17	MROH1	144148035	144261940	624	-0.5126313384913269
4	ENSG00000179979.8	CRIPAK	1391551	1395989	574	0.2772052482274833
X	ENSG00000180182.10	MED14	40648305	40735858	191	3.695110417753997
6	ENSG00000180211.5	RP1-278E11.3	39958413	39958833	6	-0.8197305648737713
7	ENSG00000180347.13	CCDC129	31514070	31658720	444	0.07429575440176166
8	ENSG00000180543.4	TSPYL5	97273473	97277964	573	-0.0314249964784467
13	ENSG00000180776.15	ZDHHC20	21372572	21459370	631	0.4058852745352685
17	ENSG00000180787.5	ZFP3	5078247	5096374	583	-0.4440777008450621
12	ENSG00000180806.4	HOXC9	53994894	54003337	388	-0.749174630682812
2	ENSG00000180871.7	CXCR2	218125288	218137253	379	-0.6391520525644561
6	ENSG00000180992.6	MRPL14	44113453	44127457	536	0.50819530101876
14	ENSG00000180998.11	GPR137C	52553147	52637713	251	-0.5743308415721482
5	ENSG00000181104.6	F2R	76716042	76735781	304	2.7598226358734794
5	ENSG00000181163.13	NPM1	171387115	171411137	513	-0.4595239534778216
7	ENSG00000181652.19	ATG9B	151012208	151024499	348	0.34059015746777943
1	ENSG00000181656.6	GPR88	100538136	100542018	260	-0.3195975390509333
5	ENSG00000181751.9	C5orf30	103258701	103278660	338	-0.617247558467764
19	ENSG00000181781.9	ODF3L2	463345	474983	140	0.402399009505344
1	ENSG00000182118.7	FAM89A	231018957	231040246	575	-0.5102661022135988
14	ENSG00000182218.9	HHIPL1	99645109	99680569	340	-0.6989554069351294
5	ENSG00000182230.11	FAM153B	176060688	176132258	472	3.5302221574925716
19	ENSG00000182264.8	IZUMO1	48740887	48746909	302	0.4720037402315717
2	ENSG00000182389.19	CACNB4	151832767	152099475	382	-0.5330739945481987
19	ENSG00000182472.8	CAPN12	38733702	38769904	550	2.079605196307809
17	ENSG00000182612.10	TSPAN10	81637170	81648749	440	0.2535214068082518
1	ENSG00000182749.5	PAQR7	25861209	25871253	427	-0.33889269954428336
22	ENSG00000182841.12	RRP7BP	42555222	42582038	622	2.217123888760249
22	ENSG00000182902.13	SLC25A18	17563438	17590994	337	-0.4744880263548046
20	ENSG00000182931.9	WFDC10B	45684652	45705019	403	0.4879177539159917
14	ENSG00000182979.17	MTA1	105419819	105470729	559	-0.587110552863149
6	ENSG00000183137.14	CEP57L1	109095109	109163932	197	-0.6112861298527648
1	ENSG00000183155.4	RABIF	202878956	202889135	369	-0.30040829586931256
11	ENSG00000183161.4	FANCF	22622518	22626787	225	-0.3330514099210214
12	ENSG00000183273.6	CCDC60	119334711	119541047	434	-0.3308787351221252
14	ENSG00000183379.8	SYNDIG1L	74405892	74426102	338	-0.4957577546241597
2	ENSG00000183513.8	COA5	98599309	98608515	493	-0.4865577153878624
19	ENSG00000183617.4	MRPL54	3762663	3768575	492	-0.29113468392280434
3	ENSG00000183624.13	HMCES	129278827	129306186	402	-0.4962614436948213
13	ENSG00000183722.7	LHFP	39342891	39603528	507	-0.5092566217178934
19	ENSG00000183760.10	ACP7	39083912	39111493	312	-0.5784383155732793
22	ENSG00000183773.15	AIFM3	20965107	20981360	398	-0.5445978767723423
5	ENSG00000183775.10	KCTD16	144170831	144485686	314	-0.4491995601575554
1	ENSG00000183780.12	SLC35F3	233904932	234324516	376	-0.3646823190943135
16	ENSG00000183793.13	NPIPA5	15363623	15381047	109	0.7499771453379365
1	ENSG00000183856.10	IQGAP3	156525404	156572604	360	-0.7246760424220623
15	ENSG00000184056.14	VPS33B	90998415	91022603	506	-0.4274897686698813
X	ENSG00000184083.11	FAM120C	54068323	54183281	26	0.2331810684374665
22	ENSG00000184164.14	CRELD2	49918166	49927540	357	3.3019613330322644
16	ENSG00000184207.8	PGP	2212155	2214807	482	-0.4647551698258954
2	ENSG00000184261.4	KCNK12	47516580	47570939	389	-0.45026414341622895
22	ENSG00000184381.18	PLA2G6	38111494	38205690	646	0.356238078213006
1	ENSG00000184389.9	A3GALT2	33306765	33321098	490	-0.4845178816154996
12	ENSG00000184445.11	KNTC1	122527245	122626396	583	-0.5614692208540337
17	ENSG00000184451.5	CCR10	42678888	42683820	248	-0.7369411420932506
12	ENSG00000184574.9	LPAR5	6618834	6636447	166	-0.7372736297349394
20	ENSG00000184617.10	ZNF840P	46484460	46492640	85	-0.6586970209555819
19	ENSG00000184635.14	ZNF93	19900912	19935575	351	-0.5272551111762052
11	ENSG00000184669.7	OR7E14P	17014046	17053024	365	-0.7447286403091352
5	ENSG00000184838.14	PRR16	120464277	120687332	527	-0.2872809438539517
5	ENSG00000184840.11	TMED9	177592157	177596124	262	-0.3756590554047187
X	ENSG00000184905.8	TCEAL2	102125687	102127711	135	3.793582258115837
8	ENSG00000185000.11	DGAT1	144314820	144326910	526	-0.5334827253994234
22	ENSG00000185022.11	MAFF	38201881	38216511	522	1.068248915546379
22	ENSG00000185133.13	INPP5J	31122730	31134696	572	-0.3530992728381091
8	ENSG00000185189.17	NRBP2	143833720	143840974	447	-0.2838527201795731
14	ENSG00000185246.17	PRPF39	45084098	45116282	64	-0.17811253832473578
10	ENSG00000185303.16	SFTPA2	79555851	79560402	209	1.6034775481535268
12	ENSG00000185306.12	C12orf56	64264761	64390741	256	0.08922830607069568
12	ENSG00000185479.5	KRT6B	52446650	52452126	220	2.0733834457473344
3	ENSG00000185485.14	SDHAP1	195959747	195990305	694	0.15656429973110125
1	ENSG00000185499.16	MUC1	155185823	155192916	382	1.007705070951754
12	ENSG00000185664.14	PMEL	55954104	55973317	446	0.03959641836679049
10	ENSG00000185904.11	LINC00839	42475542	42495336	502	1.3479669909572332
9	ENSG00000185963.13	BICD2	92711362	92764812	428	0.41153642688387937
19	ENSG00000186019.10	AC084219.4	44105462	44113145	485	-0.4951732675953588
13	ENSG00000186047.9	DLEU7	50711007	50843939	430	0.07157137588271834
15	ENSG00000186198.3	SLC51B	65045369	65053336	340	-0.7392137929146766
4	ENSG00000186212.3	SOWAHB	76894927	76898147	307	-0.529922639744131
4	ENSG00000186222.4	BLOC1S4	6716054	6717671	400	-0.34065577171715805
6	ENSG00000186231.16	KLHL32	96924619	97140754	109	-0.5685773312398981
2	ENSG00000186281.12	GPAT2	96021945	96039451	296	-0.12608945509103014
9	ENSG00000186354.10	C9orf47	88990862	88996140	403	-0.5989587707923827
9	ENSG00000186466.5	AQP7P1	63317066	63333091	56	-0.8197305648737713
1	ENSG00000186564.5	FOXD2	47436016	47440691	132	-0.7678826435364755
17	ENSG00000186834.3	HEXIM1	45148501	45152101	476	-0.417146705078298
22	ENSG00000186998.15	EMID1	29205850	29259597	698	-0.1529870950692339
3	ENSG00000187118.12	CMC1	28241594	28325142	626	-0.29495671568350584
3	ENSG00000187288.10	CIDEC	9866710	9880254	497	-0.44792776478097
5	ENSG00000187372.11	PCDHB13	141213918	141218979	353	-0.4707485221048908
11	ENSG00000187486.5	KCNJ11	17385858	17389331	540	0.2829018955660528
X	ENSG00000187601.4	MAGEH1	55452104	55453566	100	5.066045465336048
17	ENSG00000187624.8	C17orf97	410326	431062	267	0.3850054050759784
19	ENSG00000187664.8	HAPLN4	19256141	19262796	55	-0.5708605424547515
12	ENSG00000187950.8	OVCH1	29412473	29497686	473	1.3217091629177946
15	ENSG00000187951.10	ARHGAP11B	30624493	30772993	543	-0.4164052983383432
7	ENSG00000187953.10	PMS2CL	6710127	6753862	552	0.22173637677104005
6	ENSG00000187987.9	ZSCAN23	28431929	28443502	305	-0.6402177618174291
1	ENSG00000188004.9	C1orf204	159834473	159855347	488	0.13393120136304645
2	ENSG00000188010.12	MORN2	38875961	38929072	194	-0.18472715715513816
6	ENSG00000188056.11	TREML4	41228323	41238882	153	0.6116787143990225
7	ENSG00000188185.11	LINC00265	39733631	39793092	530	-0.4194254816431781
11	ENSG00000188211.8	NCR3LG1	17351725	17377341	587	-0.09686278254936104
10	ENSG00000188234.13	AGAP4	45825593	45853875	495	-0.3081644076791194
1	ENSG00000188290.10	HES4	998961	1000172	374	-0.6001393686216949
9	ENSG00000188483.7	IER5L	129175551	129178262	195	-0.7144394015426475
1	ENSG00000188643.10	S100A16	153606885	153613145	344	-0.6008841062058832
15	ENSG00000188779.10	SKOR1	67819703	67834309	336	-0.7586240861548155
19	ENSG00000189068.9	VSTM1	54040824	54063953	118	-0.06573875966360528
12	ENSG00000189079.15	ARID2	45729664	45908040	389	-0.5030450607673065
19	ENSG00000189114.6	BLOC1S3	45178744	45181801	227	-0.4579371402117601
10	ENSG00000189129.13	PLAC9	80131681	80145359	619	0.2748552768641632
7	ENSG00000189143.9	CLDN4	73799541	73832693	347	3.7165890080377566
19	ENSG00000189190.9	ZNF600	52764194	52786791	592	-0.10296808476493882
2	ENSG00000189292.15	ALKAL2	279557	288851	567	1.6305637916591706
8	ENSG00000189376.11	C8orf76	123219956	123241398	174	-0.4264015064529066
X	ENSG00000189420.8	ZFP92	153418321	153426481	63	0.15797309462952086
1	ENSG00000196189.12	SEMA4A	156147365	156177752	535	0.3571687934815936
20	ENSG00000196209.12	SIRPB2	1470740	1491587	571	-0.2563951813771284
6	ENSG00000196260.4	SFTA2	30931352	30955636	368	1.56076530174294
7	ENSG00000196275.13	GTF2IRD2	74796143	74851551	135	-0.8197305648737713
3	ENSG00000196277.15	GRM7	6770000	7741533	526	-0.507460194538119
9	ENSG00000196312.12	MFSD14C	96897916	97013600	207	-0.555231024138581
7	ENSG00000196313.11	POM121	72879364	72951440	519	-0.5428087191185035
11	ENSG00000196323.12	ZBTB44	130226676	130314686	395	-0.525181867453792
12	ENSG00000196465.10	MYL6B	56152255	56157982	107	-0.691806721574275
1	ENSG00000196517.11	SLC6A9	43991499	44031467	287	-0.3666483812015139
15	ENSG00000196547.14	MAN2A2	90902217	90922584	494	1.4384878065700677
20	ENSG00000196839.12	ADA	44619521	44652233	321	-0.22275262947612248
12	ENSG00000196876.15	SCN8A	51590265	51812864	268	-0.6665083495784793
6	ENSG00000196911.10	KPNA5	116681186	116741866	406	-0.533162250881427
10	ENSG00000196932.11	TMEM26	61406642	61453450	318	1.052664179269326
X	ENSG00000196972.8	SMIM10L2B	135094986	135098634	90	-0.21138162118283388
9	ENSG00000197070.13	ARRDC1	137605653	137615331	432	0.01991771678299126
20	ENSG00000197114.11	ZGPAT	63708034	63736142	366	-0.4831440591431297
1	ENSG00000197245.5	FAM110D	26159019	26163962	551	-0.12415917735055793
6	ENSG00000197261.11	C6orf141	49550645	49561907	590	-0.1817374989267077
19	ENSG00000197405.7	C5AR1	47290022	47322066	344	0.6922995131952736
14	ENSG00000197406.7	DIO3	101561350	101563452	54	-0.1860337485290449
7	ENSG00000197461.13	PDGFA	497257	520296	720	0.24488008658536914
16	ENSG00000197471.11	SPN	29662978	29670876	310	-0.5989587707923827
5	ENSG00000197479.6	PCDHB11	141199581	141203779	359	0.07627083896072208
9	ENSG00000197579.7	TOPORS	32540543	32552542	516	-0.4483547562252339
19	ENSG00000197608.11	ZNF841	52064465	52095765	370	0.012638766865518071
2	ENSG00000197635.9	DPP4	161992240	162074542	409	-0.551997533420547
9	ENSG00000197694.15	SPTAN1	128552557	128633660	317	-0.17204044343625913
9	ENSG00000197724.10	PHF2	93576406	93679587	577	-0.4045877631782659
14	ENSG00000197734.8	C14orf178	77761104	77769742	321	-0.649165440474443
11	ENSG00000197798.8	FAM118B	126211413	126262918	595	-0.4401514970666108
19	ENSG00000197808.11	ZNF461	36637191	36666853	474	-0.7186599334061313
17	ENSG00000197815.4	RP1-253P7.4	17858226	17860041	365	-0.669726715744499
10	ENSG00000198060.9	MARCH5	92291162	92353964	571	-0.4002254920571223
2	ENSG00000198075.9	SULT1C4	108378011	108388057	284	-0.4100589610678144
11	ENSG00000198168.8	SVIP	22813798	22830299	519	-0.4373146826403063
13	ENSG00000198384.8	TPTE2P3	52522631	52586906	36	-0.2494034301635175
10	ENSG00000198408.13	MGEA5	101784442	101818465	540	-0.5155560930283025
7	ENSG00000198420.9	TCAF1	143851374	143902198	465	-0.5989587707923827
4	ENSG00000198515.13	CNGA1	47935976	48016672	580	1.339645965856776
13	ENSG00000198542.13	ITGBL1	101452592	101706902	647	-0.04754112127843543
19	ENSG00000198551.9	ZNF627	11559373	11619135	593	1.0153186307875512
14	ENSG00000198554.11	WDHD1	54938949	55027105	301	-0.6605695040243981
7	ENSG00000198556.13	ZNF789	99472840	99503650	293	-0.5160751620928853
1	ENSG00000198574.5	SH2D1B	162395265	162412138	348	0.4389224220729957
8	ENSG00000198576.3	ARC	142611043	142614472	488	0.10588232588549314
20	ENSG00000198646.13	NCOA6	34689096	34825649	532	-0.5109820408201
12	ENSG00000198673.10	FAM19A2	61708258	62279150	540	-0.09731619424078317
1	ENSG00000198711.5	SSBP3-AS1	54236439	54238988	509	-0.5642598640605337
10	ENSG00000198728.10	LDB1	102107559	102120453	306	-0.7079017149305843
12	ENSG00000198774.4	RASSF9	85800696	85836570	408	0.05253446468308739
15	ENSG00000198794.11	SCAMP5	74957464	75021496	472	0.7752520999938876
1	ENSG00000198799.11	LRIG2	113073208	113132260	468	-0.4980075658064486
14	ENSG00000198807.12	PAX9	36657567	36679288	407	-0.3488953873242743
19	ENSG00000198816.6	ZNF358	7515291	7521026	483	-0.5646774363076951
22	ENSG00000198832.10	SELENOM	31104771	31120069	418	-0.4431509256870965
4	ENSG00000198856.12	OSTC	108650583	108667820	336	-0.4938293450393406
10	ENSG00000198924.7	DCLRE1A	113834724	113854383	232	-0.7312315267290768
5	ENSG00000198939.7	ZFP2	178895893	178933212	648	-0.4606357022784263
6	ENSG00000198945.7	L3MBTL3	130013698	130141451	562	1.0800067948728391
6	ENSG00000199332.1	Y_RNA	31402151	31402250	78	-0.6442452926552317
22	ENSG00000203280.4	CTA-221G9.12	25102432	25112692	247	-0.6257731587374906
15	ENSG00000203392.3	CTD-2026K11.6	75678547	75680752	407	-0.517050807877666
1	ENSG00000203668.2	CHML	241628852	241639249	640	-0.2422743409796393
1	ENSG00000203706.8	SERTAD4-AS1	210231455	210234047	350	-0.7024061257333762
10	ENSG00000203791.14	METTL10	124748148	124791870	571	-0.5919992396304475
6	ENSG00000203801.8	LINC00222	108751653	108769942	149	-0.4063390846811041
10	ENSG00000203837.4	PNLIPRP3	116427866	116477957	112	-0.3919852138410809
1	ENSG00000203855.7	HSD3BP4	119564065	119572067	194	-0.5375068281099344
6	ENSG00000203875.10	SNHG5	85660949	85678736	562	3.7713013878472035
20	ENSG00000203896.9	LIME1	63736282	63739103	362	0.16337477230633465
1	ENSG00000204060.6	FOXO6	41361921	41383590	528	-0.5993768991902642
2	ENSG00000204128.5	C2orf72	231037489	231049714	251	-0.2471312105033173
6	ENSG00000204227.4	RING1	33208494	33212722	492	-0.611074296077337
6	ENSG00000204314.10	PRRT1	32148358	32153960	392	-0.7848125770343679
6	ENSG00000204356.13	NELFE	31952086	31959079	370	-0.5237770246998017
6	ENSG00000204371.11	EHMT2	31879758	31897684	480	-0.5773415326219135
11	ENSG00000204381.11	LAYN	111540279	111561745	381	-0.19102348724042065
6	ENSG00000204390.9	HSPA1L	31809618	31815065	359	-0.6672196876253469
9	ENSG00000204446.4	C9orf170	87148643	87159556	165	-0.5708605424547515
6	ENSG00000204569.9	PPP1R10	30600399	30618612	306	-0.7079017149305843
12	ENSG00000204583.9	LRCOL1	132603149	132610397	356	0.3914135751289024
6	ENSG00000204616.10	TRIM31	30102896	30113106	366	1.5924727261958267
6	ENSG00000204632.11	HLA-G	29826966	29831125	408	3.5415945829105224
17	ENSG00000204650.14	LINC02210	45620327	45655156	293	4.599350469369734
5	ENSG00000204677.10	FAM153C	178006404	178055559	397	1.5420271415838034
6	ENSG00000204687.4	MAS1L	29486696	29487956	9	-0.8197305648737713
2	ENSG00000204745.3	AC083899.3	87125389	87196647	11	-0.8197305648737713
17	ENSG00000204815.9	TTC25	41930634	41965651	119	-0.7622185849029893
2	ENSG00000204843.12	DCTN1	74361153	74391988	108	-0.5662518383358807
8	ENSG00000204882.3	GPR20	141356499	141367267	379	-0.4585735402551409
5	ENSG00000204909.7	SPINK9	148321202	148339849	137	-0.4700409348324478
11	ENSG00000204950.3	LRRC10B	61508799	61511018	196	1.0658407784540065
13	ENSG00000204977.9	TRIM13	49995887	50018451	479	-0.4768198868016354
19	ENSG00000205041.1	CTC-425O23.2	40273488	40275479	199	-0.7853389788610927
7	ENSG00000205060.10	SLC35B4	134289331	134317051	439	0.6768909822474414
9	ENSG00000205108.5	FAM205A	34723054	34729467	21	-0.8197305648737713
8	ENSG00000205189.11	ZBTB10	80485619	80526265	375	-0.47297166696993703
11	ENSG00000205339.9	IPO7	9384621	9448126	521	-0.4519188234867362
16	ENSG00000205358.3	MT1H	56669813	56671129	75	-0.2722165155519276
4	ENSG00000205403.12	CFI	109740693	109802179	362	-0.12021330572638815
7	ENSG00000205413.7	SAMD9	93099512	93118023	235	-0.5576227753048035
10	ENSG00000205488.8	CALML3-AS1	5514243	5523177	315	-0.08102113324906159
17	ENSG00000205544.3	TMEM256	7402974	7404137	217	-0.6304975985182953
9	ENSG00000205549.8	C9orf92	16203934	16276313	120	-0.7056651379317205
22	ENSG00000205560.12	CPT1B	50568860	50578455	623	1.6300213010726798
14	ENSG00000205562.2	RP11-497E19.1	85524431	85529988	207	-0.7866681222818726
22	ENSG00000205593.11	DENND6B	50309029	50327060	573	-0.19864132916836405
2	ENSG00000205795.4	CYS1	10056779	10080944	499	0.09919331550106644
22	ENSG00000205853.10	RFPL3S	32359905	32382052	485	-0.05772647561141154
7	ENSG00000205903.6	ZNF316	6637321	6656432	645	-0.2361400084260697
16	ENSG00000205913.6	SRRM2-AS1	2737075	2750810	47	-0.8197305648737713
18	ENSG00000206129.3	CTD-2008L17.2	56003612	56191262	440	0.2846301596106293
3	ENSG00000206199.10	ANKUB1	149761099	149893907	224	-0.7891773255142934
20	ENSG00000206249.3	CTD-2308N23.2	38288330	38326536	182	0.5340129636692487
3	ENSG00000206559.7	ZCWPW2	28349145	28538122	600	-0.5231604548244393
3	ENSG00000206562.11	METTL6	15381274	15426635	615	-0.5192655378069059
3	ENSG00000206567.9	AC022007.5	10006417	10011209	318	-0.2386425408293618
20	ENSG00000207635.1	MIR499A	34990375	34990497	3	
14	ENSG00000211900.2	IGHJ6	105863197	105863258	142	3.1323954953719317
14	ENSG00000211935.3	IGHV1-3	106005094	106005574	222	2.0781478493296803
14	ENSG00000211938.2	IGHV3-7	106062150	106062683	292	2.83661325765224
11	ENSG00000212607.1	SNORA3B	8685438	8685569	206	-0.7200617452156687
10	ENSG00000212743.2	RP11-563J2.3	6350315	6352762	113	-0.7591648514532133
8	ENSG00000212993.4	POU5F1B	127414289	127420069	184	-0.6709495732102267
6	ENSG00000213131.3	YWHAZP4	127355755	127356789	11	-0.8197305648737713
2	ENSG00000213160.9	KLHL23	169733845	169776989	597	-0.13189884462019885
9	ENSG00000213221.4	DNLZ	136359605	136363789	293	-0.2124197593119993
5	ENSG00000213347.10	MXD3	177305499	177312757	545	0.9257844088816476
7	ENSG00000213385.3	RP11-577H5.1	102755399	102755939	124	-0.6541517193127298
15	ENSG00000213471.9	TTLL13P	90249529	90265482	246	-0.40241802728090265
10	ENSG00000213613.2	RPL11P3	87945501	87946024	53	-0.6905998928639026
11	ENSG00000213713.3	PIGCP1	33075565	33076148	435	-0.41066834411607206
6	ENSG00000213760.10	ATP6V1G2	31544461	31546848	387	-0.6959386286575922
19	ENSG00000213777.5	CTD-2224J9.8	53503391	53512687	386	-0.021863588854245275
8	ENSG00000213865.7	C8orf44	66667614	66685564	399	-0.4938293450393406
19	ENSG00000213976.4	CTD-2561J22.2	21382864	21387177	100	-0.6828520525433103
19	ENSG00000213996.12	TM6SF2	19264365	19273391	177	-0.5877330863475664
11	ENSG00000214290.8	COLCA2	111298839	111308735	617	0.4558795581410589
17	ENSG00000214401.4	KANSL1-AS1	46193575	46196723	196	-0.6800586135161582
9	ENSG00000214402.6	LCNL1	136982992	136985761	320	0.07853467229487847
7	ENSG00000214652.5	ZNF727	64045442	64078549	395	-0.057369230375001676
10	ENSG00000214688.5	C10orf105	71711701	71737824	258	-0.6605695040243981
6	ENSG00000214736.7	TOMM6	41787661	41789895	401	-0.4442533490046765
17	ENSG00000214941.7	ZSWIM7	15976559	15993830	445	0.6259525990659283
17	ENSG00000214946.14	TBC1D26	15732246	15746162	127	-0.6580630306251953
17	ENSG00000215041.9	NEURL4	7315627	7329393	617	-0.5091472305745083
7	ENSG00000215045.8	GRID2IP	6497461	6551436	588	-0.5869439792777492
5	ENSG00000215068.7	AC025171.1	43041574	43045264	155	-0.5989587707923827
16	ENSG00000215154.6	AC141586.5	2603349	2630494	183	-0.7075350629635574
9	ENSG00000215237.6	RP11-54D18.2	14993311	15019729	220	-0.5397517896523739
10	ENSG00000215244.2	RP11-563J2.2	6277686	6335982	371	-0.6721526540053497
8	ENSG00000215374.5	FAM66B	7301610	7355354	153	-0.7749990248964964
13	ENSG00000215417.12	MIR17HG	91347819	91354579	225	-0.7284782233201307
21	ENSG00000215424.9	MCM3AP-AS1	46229216	46259390	668	-0.4099146596927506
20	ENSG00000215452.4	ZNF663P	46414227	46459276	260	-0.5038570748803999
21	ENSG00000215458.8	AATBC	43805757	43812567	473	0.1207666128725246
6	ENSG00000216331.2	HIST1H1PS1	26195553	26196633	77	-0.8197305648737713
6	ENSG00000217165.1	ANKRD18EP	39110320	39112952	189	-0.7473080715772311
7	ENSG00000217455.8	AC091801.1	3140233	3174654	52	0.7596368850930855
22	ENSG00000218537.1	MIF-AS1	23894582	23898930	529	1.3149532285596923
2	ENSG00000221843.4	C2orf16	27537385	27582721	333	-0.6553119314437882
1	ENSG00000221953.5	C1orf229	247110159	247112417	81	-0.6507447471818443
22	ENSG00000221963.5	APOL6	35648394	35668409	246	0.3209237045467362
2	ENSG00000222041.10	CYTOR	87455367	87606805	727	0.19697365326170174
10	ENSG00000222047.8	C10orf55	73909968	73922777	534	1.077087770791792
1	ENSG00000222112.1	RN7SKP16	33336565	33336864	310	-0.5768815913842438
3	ENSG00000223401.2	RP11-211G3.2	187743685	187746028	468	-0.6003739746005967
1	ENSG00000223720.2	RP5-1024N4.2	48172971	48206857	269	-0.463541127582609
2	ENSG00000223725.6	AC007879.5	207240155	207529736	602	-0.5468830319891316
1	ENSG00000223745.7	CCDC18-AS1	93262185	93345887	495	1.5721868728201414
2	ENSG00000223751.1	AC116609.2	742487	747767	114	1.281474668269269
21	ENSG00000223901.2	AP001469.5	46220268	46225364	549	-0.25875305532270204
2	ENSG00000223923.1	AC010136.2	217978706	217992615	104	-0.7539235877918189
10	ENSG00000224023.10	FLJ37035	125700435	125719514	343	-0.6800586135161582
4	ENSG00000224097.5	RP11-472B18.1	39480254	39481905	104	-0.6881166107098665
2	ENSG00000224189.6	HAGLR	176173194	176188540	533	0.1689791395770251
1	ENSG00000224228.2	RP1-15D23.2	172775904	173064015	131	-0.5585120298919756
1	ENSG00000224238.2	WARS2-IT1	119047404	119064785	67	-0.4111379907529925
11	ENSG00000224295.2	OLFM5P	5518440	5524955	149	-0.6819334048095489
3	ENSG00000224479.6	AC136289.1	63741826	63827445	190	-0.4955446146174165
20	ENSG00000224497.1	RPL36P4	35544429	35544747	175	-0.7806224184936396
11	ENSG00000224513.2	AC109309.4	3226060	3232838	55	-0.19755550882622167
6	ENSG00000224531.5	SMIM13	11094032	11138733	521	-0.4913272243496328
1	ENSG00000224613.6	RP11-153F1.1	103418078	103525483	36	-0.6296215199703533
17	ENSG00000224647.2	AC026954.6	7330451	7335413	197	-0.6460268690229326
13	ENSG00000224853.1	LINC00393	73413472	73648253	334	-0.4508962502108526
17	ENSG00000224877.3	NDUFAF8	81239238	81241281	356	-0.5698119328097274
7	ENSG00000224897.6	POT1-AS1	124929983	125179315	381	0.3478682935881657
2	ENSG00000225062.1	CATIP-AS1	218366664	218367721	105	-0.7545503209068851
13	ENSG00000225083.1	GRTP1-AS1	113351672	113361868	418	-0.4758969812685465
2	ENSG00000225187.1	AC073283.7	47067821	47071204	127	-0.7658413867909126
9	ENSG00000225194.2	LINC00092	96019731	96027965	180	-0.8197305648737713
21	ENSG00000225218.1	AP001628.6	42831039	42836477	180	-0.7436869469124041
10	ENSG00000225302.2	RP11-539I5.1	116828760	116850205	438	-0.4290955410996248
22	ENSG00000225335.3	XXbac-B476C20.9	18076526	18078884	137	-0.5699522577013973
12	ENSG00000225342.2	AC079630.4	40186008	40224915	231	-0.4642019614180286
9	ENSG00000225361.3	PPP1R26-AS1	135462726	135480777	652	-0.6832719252805204
3	ENSG00000225399.4	RP11-3B7.1	49260084	49261316	123	-0.708447221515673
9	ENSG00000225408.1	RP11-207C16.4	5719020	5720181	114	-0.6996616944084547
9	ENSG00000225511.6	LINC00475	92141297	92160114	394	-0.4723231731720938
2	ENSG00000225521.1	AC005237.4	241015598	241033603	495	-0.4602516436018537
7	ENSG00000225541.1	AC002480.5	22571606	22661792	293	-0.6095075937177733
9	ENSG00000225684.3	FAM225B	113103337	113111500	33	-0.19755550882622167
3	ENSG00000225697.12	SLC26A6	48625722	48635493	178	-0.3583423210632289
14	ENSG00000225746.9	SNHG23	100894769	101027415	241	0.7421611733368821
20	ENSG00000225849.2	MKRN7P	46463718	46477232	212	-0.5291865528515666
6	ENSG00000225864.1	HCG4P11	29723000	29723939	420	0.923840961240433
10	ENSG00000225913.2	RP11-57C13.6	87607984	87659279	45	-0.21138162118283388
1	ENSG00000225931.3	RP3-395M20.7	2566409	2569888	116	-0.7607312061106415
9	ENSG00000225937.1	PCA3	76764435	76787569	311	-0.6436810313297702
7	ENSG00000225968.7	ELFN1	1688118	1747954	410	-0.6861905528440533
