CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
19	ENSG00000223802.7	CERS1	18877908	18896727	190	-0.8294979883475805
6	ENSG00000223865.10	HLA-DPB1	33075925	33087201	423	4.8209720802405736
16	ENSG00000223959.8	AFG3L1P	89972585	90000668	453	-0.36659947058416464
2	ENSG00000223960.6	AC009948.5	178413938	178440243	317	-0.6778351103311605
15	ENSG00000224078.13	SNHG14	24979556	25419462	498	5.275259546696064
7	ENSG00000224138.1	AC000123.4	127350293	127351523	271	-0.4211535989364005
2	ENSG00000224152.1	AC009506.1	159615295	159617082	253	0.15097165565765755
5	ENSG00000224186.8	C5orf66	135033279	135350822	379	0.1923876875719192
4	ENSG00000224218.1	RP11-359D14.3	76758553	76801964	162	-0.4944880558445964
17	ENSG00000224383.7	PRR29	64001083	64004304	315	-0.6284074481769485
1	ENSG00000224592.5	RP5-884C9.2	38047313	38119025	228	-0.7695514393061775
10	ENSG00000224596.7	ZMIZ1-AS1	78943327	79067895	451	-0.566406629731283
10	ENSG00000224597.9	SVIL-AS1	29409401	29487745	425	4.0438038219594095
17	ENSG00000224647.2	AC026954.6	7330451	7335413	150	-0.6669762331686658
3	ENSG00000224652.1	LINC00885	196142635	196160890	183	-0.6619970662537515
1	ENSG00000224699.8	LAMTOR5-AS1	110347115	110443817	445	-0.3063689274244765
17	ENSG00000224738.1	AC099850.1	59106921	59118267	361	-0.5960219552389586
6	ENSG00000224796.1	RPL32P1	33079450	33079860	58	-0.7385446035951071
9	ENSG00000224842.2	RP11-123K19.1	126589593	126613700	65	-0.4021866900524521
6	ENSG00000224843.6	LINC00240	26956991	27023924	336	-0.10109984086831184
7	ENSG00000224970.2	RP11-114L10.2	142875904	142892743	84	0.3056803133412079
5	ENSG00000225051.5	HMGB3P22	179679265	179694768	245	-0.7144984861048892
19	ENSG00000225178.5	RPSAP58	23827182	23828049	178	-0.3149006460146387
1	ENSG00000225285.1	LINC01770	1430538	1434573	203	-0.7572471394208322
1	ENSG00000225315.2	RP11-293P20.2	24040834	24064273	243	0.5054434069036332
9	ENSG00000225376.5	TMEM246-AS1	101468438	101481502	399	-0.05114438333380947
10	ENSG00000225418.1	AKR1C5P	5122086	5135226	44	-0.006595360597413353
2	ENSG00000225439.2	BOLA3-AS1	74148008	74150061	341	-0.579984395172318
22	ENSG00000225465.8	RFPL1S	29436533	29478175	139	-0.6509521516343373
2	ENSG00000225521.1	AC005237.4	241015598	241033603	323	-0.44631024349469134
10	ENSG00000225527.1	RP11-383B4.4	18531848	18533336	77	-0.770848983657723
7	ENSG00000225541.1	AC002480.5	22571606	22661792	222	-0.6642399342334427
1	ENSG00000225602.5	MTOR-AS1	11143897	11149537	203	-0.4206014945577813
7	ENSG00000225648.5	SBDSP1	72829424	72836701	274	-0.5646246719018683
2	ENSG00000225649.5	AC064875.2	12966783	13007013	165	-0.7314036353707393
17	ENSG00000225663.7	MCRIP1	81822360	81833302	206	-0.5008589783924461
10	ENSG00000225778.5	PROSER2-AS1	11849607	11894700	405	0.21796311136351726
1	ENSG00000225855.6	RUSC1-AS1	155316862	155321687	175	-0.30539387387131506
19	ENSG00000225868.7	AC016582.2	37823721	37855215	308	-0.5243155568640747
15	ENSG00000225973.3	PIGBOS1	55317183	55318930	245	-0.3115924286021268
21	ENSG00000226043.1	AP000705.7	22209938	22420819	7	-0.8694623543751824
16	ENSG00000226180.3	RP11-278A23.1	87693536	87696147	32	-0.8694623543751824
10	ENSG00000226200.6	SGMS1-AS1	50624986	50641451	360	-0.3843393556512367
16	ENSG00000226232.8	NPIPB14P	69976387	69996188	425	2.900352784557904
6	ENSG00000226281.2	RP1-80N2.2	6692743	6711002	132	1.0863694981877607
2	ENSG00000226312.7	CFLAR-AS1	201140277	201157823	235	1.0692345507935923
1	ENSG00000226396.1	RP5-1056L3.3	19608113	19608568	237	-0.2607224330264777
12	ENSG00000226472.8	RP11-551L14.4	30978307	31006010	475	0.9688984828945066
2	ENSG00000226491.1	FTOP1	42797224	42798712	207	-0.5393219393645577
2	ENSG00000226605.1	AC007098.1	62826063	62858405	49	-0.8694623543751824
12	ENSG00000226711.6	FAM66C	8180208	8216151	331	-0.3877166732569597
18	ENSG00000226742.3	HSBP1L1	79964560	79970810	415	1.2895764078870715
6	ENSG00000226803.7	RP11-203B9.4	57114893	57174236	253	-0.3292325843577965
1	ENSG00000226849.1	RP4-635E18.7	11068470	11073097	246	-0.2521266189894614
7	ENSG00000226851.1	AC004112.4	112328188	112409623	300	-0.3885578165097057
1	ENSG00000226891.7	LINC01359	64972224	65002489	229	-0.471563862921329
17	ENSG00000226981.2	ABHD17AP6	20814619	20844257	162	0.48981947779819196
20	ENSG00000226995.7	LINC00658	5426894	5471094	58	0.17787965186542004
1	ENSG00000227006.1	RP5-956O18.2	230258693	230268483	253	-0.5393219393645577
7	ENSG00000227014.5	AC007285.6	29988599	30025660	275	-0.6761801477689622
21	ENSG00000227039.6	ITGB2-AS1	44921133	44929652	301	-0.5919689158446573
7	ENSG00000227191.8	TRGC2	38239579	38249572	218	0.0013208503546763483
2	ENSG00000227210.1	AC079145.4	19990216	20004210	281	-0.464129816372814
10	ENSG00000227253.3	RP11-166N17.1	32266288	32269474	132	-0.35174215810852105
13	ENSG00000227354.6	RBM26-AS1	79406308	79424328	359	-0.10802429412783633
19	ENSG00000227407.1	AC008746.3	54430653	54434698	171	-0.7806526520916225
22	ENSG00000227484.1	XX-C283C717.1	50314700	50316008	257	-0.7512797933597058
1	ENSG00000227496.1	RP11-145A3.1	225700603	225752243	63	-0.6284074481769485
2	ENSG00000227542.1	AC092614.2	191229164	191246172	209	-0.6514749033155355
3	ENSG00000227588.2	CNTN4-AS2	2110408	2144241	145	-0.7123610534390921
1	ENSG00000227963.1	RP5-1074L1.1	110286374	110318882	220	-0.8004329948729608
2	ENSG00000227992.1	AC108463.2	111203963	111206204	29	-0.6076268528150318
7	ENSG00000228010.5	AC073343.13	6663973	6708901	366	-0.3507991340716053
1	ENSG00000228037.1	RP3-395M20.9	2581559	2584533	68	-0.5344669332614602
7	ENSG00000228204.2	RP4-724E13.2	50866746	51022990	334	-0.5284490514450462
6	ENSG00000228223.2	HCG11	26523449	26526579	363	-0.47202058754421
10	ENSG00000228261.1	RP11-127L20.3	104323368	104327004	75	-0.4644901119621494
20	ENSG00000228265.5	RALY-AS1	33983051	33994357	225	-0.7007239200364186
9	ENSG00000228278.3	ORM2	114329868	114333252	151	-0.26602689382596106
7	ENSG00000228409.6	CCT6P1	65751141	65763354	304	-0.5447518804009167
7	ENSG00000228421.2	AC005013.5	28958949	28959345	9	-0.8694623543751824
6	ENSG00000228506.1	RP11-98I9.4	99424921	99431373	390	-0.18801867723786733
9	ENSG00000228544.1	CCDC183-AS1	136803926	136808848	187	1.9323175313032204
7	ENSG00000228554.1	AC004837.5	39700340	39703296	120	-0.7429085286211097
2	ENSG00000228613.1	AC144450.1	1546664	1620113	359	1.9647793143232728
9	ENSG00000228623.5	ZNF883	112964897	113050043	404	-0.3995842884565953
12	ENSG00000228630.5	HOTAIR	53962307	53974956	262	0.434718292708774
2	ENSG00000228643.1	AC079779.4	286566	301515	270	-0.3632470513588912
21	ENSG00000228677.1	TTC3-AS1	37187665	37193926	249	-0.13758480784560473
22	ENSG00000228839.5	PIK3IP1-AS1	31292534	31338021	288	-0.7112700721825914
1	ENSG00000228863.8	RP11-404F10.2	160670979	160699761	335	-0.4161352173456679
7	ENSG00000228878.7	SEPT7-AS1	35751855	35800616	133	-0.6981864999711741
9	ENSG00000229019.1	RP11-88I18.3	68426842	68429369	185	-0.5821509661767469
1	ENSG00000229021.2	AL591893.1	151994530	152042774	170	-0.5567999613357085
7	ENSG00000229043.2	AC091729.9	1160484	1165267	307	2.1727761930680005
10	ENSG00000229097.1	CALM2P2	70163684	70164124	135	-0.6444777752568307
2	ENSG00000229127.1	AC007038.7	210030732	210064356	359	-0.5733475531678812
7	ENSG00000229263.1	AC004691.5	30796690	30803410	61	-0.7449831815023239
9	ENSG00000229314.5	ORM1	114323055	114326475	78	1.3695668705045672
1	ENSG00000229407.5	RP11-12M5.3	179816198	179818191	121	-0.4929385752721559
7	ENSG00000229413.2	RP11-274B21.12	128653689	128653968	209	0.3657998682961501
9	ENSG00000229694.6	LINC00484	91119061	91182762	302	-0.3163131822050629
20	ENSG00000229728.1	RP11-314N13.3	1361631	1362585	103	-0.7957416791786351
1	ENSG00000229739.2	RP11-295K2.3	186435160	186470291	102	-0.6461320736327011
10	ENSG00000229751.1	RP11-142M10.2	13991814	14007526	96	-0.5530777899900005
19	ENSG00000229833.9	PET100	7629736	7631956	262	-0.34779009554159984
6	ENSG00000229921.6	KIF25-AS1	167992821	167997077	55	-0.041110040348524134
1	ENSG00000229956.10	ZRANB2-AS2	71081323	71489976	257	-0.8103710738674441
10	ENSG00000230091.6	TMEM254-AS1	80046859	80078912	320	0.3169797620692501
3	ENSG00000230102.7	LINC02028	194005258	194070970	140	-0.21861410763995087
1	ENSG00000230163.1	RP5-997D16.2	34850693	34851555	264	-0.6968889556196285
9	ENSG00000230185.4	C9orf147	112433815	112487204	386	0.01575870659890192
3	ENSG00000230292.5	NAALADL2-AS3	175079306	175115242	245	-0.559534617834596
22	ENSG00000230319.1	AL022476.2	43038584	43052366	310	-0.7469909100970474
1	ENSG00000230415.1	LINC01786	1275222	1280420	201	-0.6427987858604252
7	ENSG00000230442.5	RP11-390E23.3	123584858	123624957	95	-0.7096048902647747
5	ENSG00000230561.4	CCDC192	127703388	127941634	362	-0.6597046321308628
5	ENSG00000230612.3	AC004237.1	132688680	132723725	365	-0.5366084565014567
1	ENSG00000230638.4	RP11-486B10.4	41542068	41544310	156	-0.6747641609073781
7	ENSG00000230715.3	RP11-274B21.4	128652840	128653243	350	1.4952862754294922
1	ENSG00000230728.1	RP11-240D10.4	54621476	54628438	65	-0.8694623543751824
7	ENSG00000230733.2	AC092171.4	5475803	5479811	355	-0.4630641533621036
9	ENSG00000230782.1	RP11-508N12.2	106974970	107102988	118	-0.483365936820384
21	ENSG00000231125.2	AF129075.5	29058072	29060095	108	-0.6585393114517277
1	ENSG00000231128.5	RP5-1073O3.2	113812476	113829171	127	-0.8096731453575102
6	ENSG00000231389.7	HLA-DPA1	33064568	33073772	423	2.864324277801717
6	ENSG00000231500.6	RPS18	33272047	33276510	346	0.6447944046475385
7	ENSG00000231519.1	AC007285.7	30069657	30075115	201	-0.7183533086986776
2	ENSG00000231609.5	AC009501.4	63043921	63048640	123	-0.0051923248351730894
6	ENSG00000231690.2	LINC00574	169795183	169802873	55	-0.7314036353707393
7	ENSG00000231721.6	LINC-PINT	130941759	131110095	521	0.06329520972393378
2	ENSG00000231731.7	AC010976.2	127455393	127514623	368	-0.4567868356119015
1	ENSG00000231768.1	LINC01354	234527890	234531779	253	-0.5693347043655237
11	ENSG00000231793.5	DOC2GP	67612652	67616257	258	-0.16311541993384587
2	ENSG00000231826.5	LINC01819	43027852	43039547	64	-0.6321739310862959
10	ENSG00000231829.2	RP11-310E22.5	95141924	95168425	289	-0.3965276422146336
2	ENSG00000231851.5	UTAT33	105097051	105102944	240	-0.3632470513588912
6	ENSG00000231852.6	CYP21A2	32038264	32041670	134	0.5471849488420505
9	ENSG00000232000.2	CLCN3P1	14987301	15146401	234	-0.6098647630847767
2	ENSG00000232133.1	IMPDH1P10	201139973	201140027	121	-0.8067083911913446
7	ENSG00000232415.1	CTB-51J22.1	74059575	74062284	241	-0.5228834124760618
2	ENSG00000232451.1	AC016768.1	23018124	23199056	26	-0.8694623543751824
20	ENSG00000232712.6	KIZ-AS1	21154022	21218289	245	0.3082630444790461
1	ENSG00000232878.3	DPYD-AS1	97095922	97322955	461	-0.3094410863962052
20	ENSG00000232907.7	DLGAP4-AS1	36507701	36573391	248	-0.3489587161931088
10	ENSG00000232934.7	RP11-324O2.3	112395812	112420007	396	-0.4092666243603722
6	ENSG00000232940.5	HCG25	33249533	33254989	123	-0.2521266189894614
5	ENSG00000233006.6	AC034220.3	132311284	132369648	406	1.6179749104462484
20	ENSG00000233077.1	LINC01271	50310710	50321342	335	0.2865218450500795
10	ENSG00000233117.2	LINC00702	4201140	4243912	362	-0.15628609874449595
22	ENSG00000233360.4	Z83844.1	37641831	37658377	405	0.7429271293063378
7	ENSG00000233429.9	HOTAIRM1	27096093	27100265	381	1.6018249516886014
6	ENSG00000233452.6	STXBP5-AS1	146841900	147204424	333	-0.13978263831566354
1	ENSG00000233485.1	RP3-467K16.2	15326679	15343876	126	-0.56814372162739
1	ENSG00000233621.1	LINC01137	37454878	37474411	374	-0.2806825233268223
13	ENSG00000233695.2	GAS6-AS1	113833491	113845744	425	1.8641002819127896
3	ENSG00000233912.1	AC026202.3	5156904	5187171	267	-0.3859983009326571
11	ENSG00000233930.3	KRTAP5-AS1	1571352	1599184	307	-0.69632682728492
5	ENSG00000233937.6	CTC-338M12.4	181246522	181257586	257	-0.3080951895516688
6	ENSG00000234263.1	RP3-325F22.3	136629171	136647999	262	-0.5216808484861274
5	ENSG00000234290.2	AC116366.6	132468889	132473043	382	-0.312890555247323
17	ENSG00000234327.7	AC012146.7	5111467	5115004	165	-0.13314918635148612
22	ENSG00000234353.2	AP000347.4	23638491	23640762	414	0.21266456149297627
2	ENSG00000234362.5	LINC01914	41931598	41933723	110	-0.1791687593529671
13	ENSG00000234377.7	RNF219-AS1	77919768	78617328	259	-0.3710650483166718
22	ENSG00000234409.6	CCDC188	20148426	20151065	350	-0.5440382310075667
10	ENSG00000234420.7	ZNF37BP	42513509	42552822	396	-0.14081911518506635
7	ENSG00000234456.7	MAGI2-AS3	79452876	79471208	435	0.7015506549857212
17	ENSG00000234477.1	AC004231.2	40921429	40975926	369	3.2461092148629573
1	ENSG00000234478.1	ACBD3-AS1	226148002	226155071	153	-0.5220596954424335
12	ENSG00000234608.7	MAPKAPK5-AS1	111839763	111842902	145	-0.2410571506308209
2	ENSG00000234638.1	AC053503.6	219425070	219425190	242	-0.210545740944886
9	ENSG00000234771.3	SLC25A25-AS1	128109245	128118693	248	-0.04278010549777138
17	ENSG00000235085.3	AC091153.4	4673829	4696831	208	-0.4313914190726227
2	ENSG00000235092.5	ID2-AS1	8666635	8681853	157	1.0651184214832552
6	ENSG00000235109.7	ZSCAN31	28324692	28356271	320	3.8288484267447696
22	ENSG00000235111.1	RP1-29C18.8	49612656	49615716	169	0.16393574941547126
8	ENSG00000235173.6	HGH1	144137768	144140843	49	-0.8694623543751824
14	ENSG00000235194.8	PPP1R3E	23295914	23301583	217	-0.6595113070412367
2	ENSG00000235335.2	AC016723.4	167814773	167941144	185	-0.4179730300633551
1	ENSG00000235358.1	RP11-399E6.1	41242372	41284861	155	-0.03665653328386462
9	ENSG00000235453.8	TOPORS-AS1	32551143	32565628	409	-0.4981552861480739
9	ENSG00000235481.2	UBE2R2-AS1	33785949	33818795	373	0.3723258554368992
11	ENSG00000235505.7	RP11-693N9.2	104901548	104919073	223	-0.08630415015715337
22	ENSG00000235513.1	RP4-756G23.5	41209121	41217627	354	-0.1401691212161188
8	ENSG00000235531.9	MSC-AS1	71828166	72118393	521	0.9669040999449526
5	ENSG00000235635.1	AC016644.1	56941306	56947152	208	-0.6139209754486893
6	ENSG00000235652.7	RP11-545I5.3	145809777	145884806	349	-0.28202052709266684
1	ENSG00000235750.9	KIAA0040	175156986	175192999	440	3.928078131029214
1	ENSG00000235790.7	RP11-73M7.6	31644048	31660162	308	-0.4257021861466155
10	ENSG00000235823.1	OLMALINC	100373614	100383368	180	-0.7007239200364186
19	ENSG00000235974.1	VN2R19P	58012588	58025926	95	-0.6296761582095708
10	ENSG00000236114.1	RP11-517P14.7	43523255	43525217	62	-0.7469909100970474
19	ENSG00000236144.6	TMEM147-AS1	35540737	35546029	397	-0.4486788531273837
2	ENSG00000236213.1	AC006369.2	37600135	37612258	113	-0.7350689110965211
13	ENSG00000236242.1	MYO16-AS1	109163901	109201483	169	0.7929606821576083
4	ENSG00000236296.7	GUSBP5	143559471	143649305	178	-0.528193610768694
17	ENSG00000236383.8	LINC00854	43216940	43305397	305	2.0184544562751343
21	ENSG00000236384.7	LINC00479	41711519	41715775	52	-0.1393441288709162
2	ENSG00000236397.3	DDX11L2	113599035	113601261	207	1.2947914773611349
2	ENSG00000236432.7	AC097662.2	227221051	227325150	520	1.452313602728384
20	ENSG00000236526.1	RP4-742J24.2	11909403	11918677	193	-0.3973444551890041
10	ENSG00000236671.7	PRKG1-AS1	52230741	52314128	349	-0.28202052709266684
2	ENSG00000236682.1	AC068282.3	127389129	127400580	162	-0.4944880558445964
1	ENSG00000236817.5	RP11-978I15.10	247565638	247640854	51	-0.7205755005468615
5	ENSG00000236882.7	LINC01554	95852231	95860133	377	0.8626801944073524
9	ENSG00000236986.6	RP11-544A12.4	131132851	131167505	312	-0.28536777397176943
10	ENSG00000237036.4	ZEB1-AS1	31206277	31320447	85	-0.7801302420781898
1	ENSG00000237301.1	RP4-680D5.2	15586135	15603626	186	-0.37957657726264254
19	ENSG00000237440.8	ZNF737	20535824	20565809	416	0.35348567334446346
9	ENSG00000237461.1	RP11-554F20.1	99585785	99819889	200	-0.6416654680178514
2	ENSG00000237574.1	LINC01856	129923176	129946703	82	2.0011488151684205
6	ENSG00000237742.6	RP11-624M8.1	125578557	125749190	226	-0.7686672719161864
2	ENSG00000237753.1	AC079922.3	112641831	112645690	241	0.296303177467314
4	ENSG00000237765.6	FAM200B	15681679	15690447	386	-0.3580012969234892
10	ENSG00000237797.1	RP11-472N13.3	31693083	31707388	107	-0.6565680680599197
1	ENSG00000237899.1	RP4-739H11.3	40669088	40687588	320	-0.6321739310862959
2	ENSG00000237940.3	LINC01238	241970682	241977276	322	1.6537536746345922
1	ENSG00000238005.2	RP11-443B7.1	234957360	234970062	135	-0.3070009065793033
16	ENSG00000238045.9	AC009133.12	29808935	29821252	288	-0.2630586059702503
1	ENSG00000238164.6	RP3-395M20.8	2549919	2557031	308	0.4864714929898833
21	ENSG00000238197.5	PAXBP1-AS1	32728114	32743122	374	-0.5446183096588457
8	ENSG00000239218.2	RPS20P22	38434346	38435664	124	-0.7469909100970474
11	ENSG00000239306.4	RBM14	66616581	66627347	173	-0.5183303522829572
2	ENSG00000239332.5	LINC01119	46827863	46859007	356	-0.4002178319162608
3	ENSG00000239405.1	TMED10P2	128538019	128538631	34	-0.6461320736327011
2	ENSG00000239498.1	AC114765.1	220105655	220450678	122	-0.3715456628837484
3	ENSG00000239523.5	MYLK-AS1	123585541	123644568	368	-0.08537886872494875
10	ENSG00000239665.8	RP11-295P9.3	13631142	13668445	469	0.6038508409707397
22	ENSG00000239713.8	APOBEC3G	39077004	39087743	375	-0.03926925742846482
2	ENSG00000239779.6	WBP1	74458328	74460891	165	-0.3632470513588912
7	ENSG00000239789.5	MRPS17	55951962	55956501	296	-0.3307535015031158
3	ENSG00000239801.1	DENND6A-AS1	57628809	57654918	261	-0.6076268528150318
10	ENSG00000239883.8	PARGP1	45854092	45972154	339	-0.3766863956867574
19	ENSG00000239998.5	LILRA2	54572919	54589440	131	-0.4057536798564424
6	ENSG00000240053.8	LY6G5B	31670166	31673776	400	-0.3379362862080766
6	ENSG00000240065.7	PSMB9	32854160	32859585	316	0.3079688092861277
2	ENSG00000240401.8	AC012358.8	55306096	55346049	290	-0.3719749014108962
3	ENSG00000240429.1	LRRFIP1P1	179259891	179261273	337	-0.3512300708718576
7	ENSG00000240449.1	RP4-584D14.5	150363776	150371155	338	-0.33029812631049354
7	ENSG00000240499.7	RP5-1101C3.1	122328468	122440388	437	0.12095889065669164
5	ENSG00000240535.8	CTD-2313F11.1	55021348	55042844	31	-0.8694623543751824
22	ENSG00000240591.1	RP11-247I13.11	31454376	31464204	137	-0.7031872548442838
13	ENSG00000240654.6	C1QTNF9	24307165	24322535	215	0.8964049817281591
1	ENSG00000240929.2	HIST2H2BB	143875170	143904650	180	-0.3632470513588912
11	ENSG00000240970.1	RPL23AP64	119003011	119003446	154	-0.7215422982989934
22	ENSG00000240972.1	MIF	23894003	23894425	114	0.3294686264528756
3	ENSG00000241111.1	PRICKLE2-AS1	64067963	64103131	440	-0.2481981188551887
5	ENSG00000241112.1	RPL29P14	149545382	149545810	49	-0.7144984861048892
7	ENSG00000241127.7	YAE1D1	39566375	39610320	368	-0.5393219393645577
3	ENSG00000241155.1	ARHGAP31-AS1	119314292	119322760	301	-0.5919689158446573
11	ENSG00000241170.2	RP11-147I3.1	74876285	74920022	330	-0.4092666243603722
3	ENSG00000241218.1	RP11-446H18.1	107327829	107329197	115	-0.6053500223666827
3	ENSG00000241278.1	ENPP7P4	125848222	125909372	404	1.122820645119627
3	ENSG00000241288.7	RP11-379B18.5	125827237	125916384	428	1.454633604566435
22	ENSG00000241360.1	PDXP	37658726	37666934	236	-0.6442394441348833
6	ENSG00000241549.8	GUSBP2	26871483	26956554	242	0.2601089829338972
3	ENSG00000241553.12	ARPC4	9792783	9807726	349	-0.6083770978051755
3	ENSG00000241570.8	PAQR9-AS1	142960649	142994817	69	-0.7594155493716409
1	ENSG00000241666.2	RP3-455J7.4	167627384	167630674	188	-0.4251776469406715
15	ENSG00000241839.9	PLEKHO2	64841882	64868007	325	1.6070986665352882
8	ENSG00000241852.9	C8orf58	22599600	22604150	204	-0.7577972140039416
22	ENSG00000241878.11	PISD	31618586	31662432	332	0.9831026852778109
2	ENSG00000241962.9	RP11-111H13.1	99307441	99322741	341	-0.4463791832325344
22	ENSG00000241973.10	PI4KA	20707690	20859417	392	0.2733961741182301
21	ENSG00000242220.6	TCP10L	32575881	32587373	255	-0.005918602170920969
22	ENSG00000242247.10	ARFGAP3	42796501	42858106	342	1.4839947561391538
10	ENSG00000242338.6	BMS1P4	73715842	73730469	294	-0.4820526836994493
20	ENSG00000242372.6	EIF6	35278906	35284985	192	-0.19714515505667066
1	ENSG00000242485.5	MRPL20	1402046	1407313	237	-0.3888782059419945
15	ENSG00000242498.7	ARPIN	89895005	89912956	413	0.2336702672099557
16	ENSG00000242612.6	DECR2	401825	412487	307	-0.5726585936490183
7	ENSG00000242902.1	RP11-309L24.2	128850161	128862626	256	2.1559650425581207
7	ENSG00000243144.6	RP11-115N4.1	91311367	91515409	257	-0.4262777505671453
7	ENSG00000243302.3	RP11-274B21.2	128651184	128652334	330	0.6721933411744317
3	ENSG00000243305.1	RP11-362A9.3	152457758	152496813	365	0.08749260201177911
2	ENSG00000243389.1	AC012442.5	112614212	112614431	117	-0.6098647630847767
13	ENSG00000243406.6	MRPS31P5	52167708	52194465	158	-0.5811118653152696
7	ENSG00000243554.1	AC004967.7	97969004	97972254	258	-0.045390930860289766
7	ENSG00000243566.6	UPK3B	76510427	76516521	234	3.6085960953843172
7	ENSG00000243679.1	RP11-274B21.3	128654019	128654722	415	1.8933753837739733
15	ENSG00000243789.10	JMJD7	41828084	41837581	412	-0.3902779655976252
22	ENSG00000243811.8	APOBEC3D	39021112	39033276	404	-0.7191013732812345
7	ENSG00000243836.5	WDR86-AS1	151409160	151413354	150	1.3578849788964988
3	ENSG00000243849.1	CFAP44-AS1	113404016	113433992	338	-0.6223454165122
1	ENSG00000244038.9	DDOST	20652193	20661544	425	-0.11907261108044492
6	ENSG00000244041.7	LINC01011	2987966	2991173	422	-0.2756790013110493
17	ENSG00000244045.12	TMEM199	28357580	28363683	362	-0.4918984543354072
3	ENSG00000244124.1	ATP1B3-AS1	141918251	141919021	151	-0.7186034892378771
19	ENSG00000244165.1	P2RY11	10111537	10115372	395	-0.08130435094475437
7	ENSG00000244239.1	AC007009.1	8262281	8262821	249	0.014889681014723934
11	ENSG00000244242.1	IFITM10	1732409	1750591	295	2.450966836596084
20	ENSG00000244274.7	DBNDD2	45406056	45410610	235	0.3260674038122288
20	ENSG00000244462.7	RBM12	35648924	35655201	262	-0.2898265112267573
7	ENSG00000244480.1	AC005154.7	30523142	30524535	242	-0.1791687593529671
22	ENSG00000244509.3	APOBEC3C	39014082	39020352	361	0.01396047360338671
6	ENSG00000244694.7	PTCHD4	47878027	48068689	326	-0.4967885116638025
13	ENSG00000244754.8	N4BP2L2	32432416	32538885	422	-0.257685566369712
5	ENSG00000244945.1	RP11-1379J22.2	179595903	179603741	303	-0.3933192475776808
4	ENSG00000245067.6	IGFBP7-AS1	57109761	57205510	280	0.5678275238317871
11	ENSG00000245148.2	ARAP1-AS2	72700473	72705607	333	-0.481820005218563
8	ENSG00000245164.6	LINC00861	125922307	125951249	226	-0.7014705502768557
8	ENSG00000245281.6	CTD-2547L16.1	18085026	18096394	223	-0.699210570849524
19	ENSG00000245598.6	DACT3-AS1	46660363	46677447	92	-0.7869272506225263
15	ENSG00000245750.7	DRAIC	69463025	69571440	126	-0.3270888154291561
5	ENSG00000245812.2	LINC02202	159100482	159117478	343	-0.4267084450314875
19	ENSG00000245848.2	CEBPA	33300474	33302564	131	0.2318457476068251
11	ENSG00000245869.2	RP11-158I9.5	118885840	118887742	166	-0.8237200077170838
8	ENSG00000245910.8	SNHG6	66922048	66926398	63	-0.7489349012760654
4	ENSG00000245928.2	RP11-630D6.5	75980789	76005942	264	-0.6106022562418517
8	ENSG00000246339.5	EXTL3-AS1	28696197	28701319	214	-0.6565680680599197
4	ENSG00000246448.2	RP13-578N3.3	143738974	143865072	245	0.6491835546736913
11	ENSG00000246523.7	RP11-736K20.6	86955618	87000959	210	-0.4355635232183614
4	ENSG00000246560.2	RP11-10L12.4	102828159	102844075	293	-0.506645925592175
2	ENSG00000246575.2	AC093162.5	85315040	85316529	300	0.21890054710984366
8	ENSG00000246582.2	RP11-1149O23.3	23224600	23230926	233	-0.4132168023004135
15	ENSG00000246877.1	DNM1P35	75727688	75738623	318	-0.6068034707346539
11	ENSG00000246889.2	AP000487.5	70372390	70398403	313	-0.21445533290042865
14	ENSG00000247092.6	SNHG10	95532296	95534592	342	-0.4254138429573832
11	ENSG00000247095.2	MIR210HG	565659	568457	377	-0.4263561209656968
16	ENSG00000247228.2	RP11-296I10.3	70156339	70173321	376	1.4529349799415792
11	ENSG00000247271.6	ZBED5-AS1	10858796	10906802	355	0.11444907965648213
11	ENSG00000247473.2	CARS-AS1	3029443	3041260	121	-0.3674306489044804
12	ENSG00000247498.9	RP11-392P7.6	12927725	12984645	367	1.3236775142785042
5	ENSG00000247572.7	CKMT2-AS1	81204083	81301560	361	1.6335689915640967
2	ENSG00000247626.4	MARS2	197705368	197708387	141	-0.6001988953239638
5	ENSG00000247828.7	TMEM161B-AS1	88269070	88436685	348	-0.32397172612486863
12	ENSG00000247934.4	RP11-967K21.1	28163297	28190738	347	-0.6506372954344225
4	ENSG00000247950.6	SEC24B-AS1	109347474	109433771	197	-0.5225635426635108
12	ENSG00000248008.2	NRAV	120490327	120495940	223	-0.6311098574392605
11	ENSG00000248027.1	CTD-2383M3.1	100684161	100687955	61	-0.6205040086294653
15	ENSG00000248079.2	DPH6-AS1	35546194	35859001	311	-0.625307063531312
4	ENSG00000248152.1	RP11-650J17.1	112979589	113071962	102	-0.6461320736327011
4	ENSG00000248165.1	RP11-44F21.2	74993876	75034824	321	0.2659738393062183
4	ENSG00000248174.5	RP11-148L24.1	174094659	174220398	354	-0.07581971829031914
6	ENSG00000248290.1	TNXA	32008613	32012472	196	1.2225498672737758
1	ENSG00000248458.2	RP4-598P13.1	66665863	66677003	189	-0.5078799950778315
8	ENSG00000248492.1	ZFAT-AS1	134598149	134600689	238	-0.3908974670698651
11	ENSG00000248712.7	CCDC153	119190223	119196769	199	-0.7168346248225318
5	ENSG00000248727.5	LINC01948	56457794	56481946	402	-0.6616874165699882
4	ENSG00000248828.1	RP11-673E1.4	143953634	144126359	234	1.3695668705045672
8	ENSG00000248858.7	FLJ46284	92699741	92879502	21	-0.5078799950778315
